sale_id,sale_date,customer_id,car_id,quantity,sale_price,total_amount,salesperson
S01826,2025-06-20,CU1021,C0500,2,94381.0,188762.0,Cynthia Huynh
S01827,2023-10-20,CU1445,C0131,1,28065.0,28065.0,Walter Gilbert
S01828,2023-10-03,CU1964,C0065,2,62654.0,125308.0,Eric Wilson
S01829,2023-12-23,CU1447,C0147,2,32197.0,64394.0,Patricia Torres
S01830,2024-11-14,CU1641,C0308,3,18418.0,55254.0,Michael Hudson
S01831,2025-06-26,CU0862,C0081,1,59212.0,59212.0,Nicholas Nicholson
S01832,2023-06-26,CU1289,C0121,1,42251.0,42251.0,Tony Smith
S01833,2023-02-06,CU1954,C0109,1,90756.0,90756.0,Susan Dunn
S01834,2023-12-09,CU0925,C0441,3,68332.0,204996.0,Gilbert Miller MD
S01835,2025-07-19,CU1737,C0342,1,50586.0,50586.0,James Thomas
S01836,2024-05-17,CU1070,C0164,1,28279.0,28279.0,Nicholas Beard Jr.
S01837,2024-02-23,CU1295,C0438,2,97745.0,195490.0,Joseph Garcia
S01838,2023-05-31,CU0003,C0201,2,83261.0,166522.0,Kenneth Monroe
S01839,2025-09-30,CU1313,C0373,2,86068.0,172136.0,Christopher Washington
S01840,2024-12-24,CU0878,C0398,2,52744.0,105488.0,Laura Anderson
S01841,2025-09-12,CU1906,C0436,3,76888.0,230664.0,Amanda Jones
S01842,2025-06-16,CU1755,C0120,2,52009.0,104018.0,Gregory Franklin
S01843,2023-06-21,CU0641,C0310,1,97835.0,97835.0,Christopher George
S01844,2024-10-17,CU0896,C0254,1,22992.0,22992.0,Nancy Thomas
S01845,2023-08-28,CU0141,C0404,3,73354.0,220062.0,Linda Harris
S01846,2023-11-23,CU0558,C0250,2,55796.0,111592.0,Melinda Boyd
S01847,2023-12-22,CU1753,C0395,1,61273.0,61273.0,Kathleen Lawrence
S01848,2024-06-15,CU0991,C0162,2,45828.0,91656.0,Meredith Nicholson
S01849,2023-11-08,CU1562,C0453,3,98118.0,294354.0,Danny Daugherty
S01850,2024-03-17,CU0958,C0270,3,52902.0,158706.0,Sharon Mendez DDS
S01851,2023-10-09,CU1911,C0198,1,16381.0,16381.0,Holly Thompson
S01852,2024-12-11,CU0348,C0362,2,81302.0,162604.0,Madison Bryant
S01853,2023-11-07,CU0514,C0432,3,22006.0,66018.0,Kristen Keller
S01854,2023-07-05,CU0016,C0370,1,95907.0,95907.0,Zoe Williams
S01855,2023-12-19,CU1548,C0419,2,69373.0,138746.0,Christopher Benson
S01856,2023-01-23,CU0272,C0238,1,94640.0,94640.0,Melissa Rivera
S01857,2022-12-25,CU1860,C0315,2,68615.0,137230.0,Lynn Ross
S01858,2024-04-06,CU1682,C0179,1,31828.0,31828.0,Brandon Lee
S01859,2023-01-24,CU0818,C0154,2,22083.0,44166.0,Linda Wise
S01860,2024-04-08,CU0706,C0060,2,97231.0,194462.0,Anthony Lloyd
S01861,2023-08-02,CU1140,C0317,2,96286.0,192572.0,Noah Roman
S01862,2025-01-31,CU0389,C0113,3,99443.0,298329.0,Kevin Kelley
S01863,2023-08-01,CU1355,C0467,2,41763.0,83526.0,Dwayne Rodriguez
S01864,2024-07-25,CU0295,C0050,1,88383.0,88383.0,Robert Jones
S01865,2024-09-15,CU0947,C0056,3,19261.0,57783.0,Aaron Smith
S01866,2023-04-27,CU0637,C0051,3,75962.0,227886.0,Mrs. Allison Cox
S01867,2024-11-24,CU0560,C0447,2,99456.0,198912.0,Wendy Cooley
S01868,2023-07-29,CU0909,C0131,3,24651.0,73953.0,Larry Santos
S01869,2024-07-26,CU0306,C0029,3,76067.0,228201.0,Frederick Quinn
S01870,2022-11-04,CU1174,C0438,2,36122.0,72244.0,Kathleen Moore
S01871,2023-02-01,CU1491,C0270,1,45055.0,45055.0,Anna Jones
S01872,2023-03-21,CU1646,C0285,1,20738.0,20738.0,Luke Chen
S01873,2023-03-16,CU1706,C0304,3,97106.0,291318.0,Joshua Paul
S01874,2024-02-02,CU0508,C0194,1,46325.0,46325.0,Sarah Johnson
S01875,2024-08-10,CU0370,C0089,3,92055.0,276165.0,Timothy Rose
S01876,2022-12-13,CU0509,C0310,1,39625.0,39625.0,Deborah Wallace
S01877,2025-10-04,CU1940,C0275,3,90058.0,270174.0,John Williams
S01878,2025-10-05,CU0766,C0033,3,70066.0,210198.0,Keith Vasquez
S01879,2023-01-22,CU1535,C0468,1,77666.0,77666.0,Nicolas Fernandez
S01880,2025-03-27,CU1832,C0104,3,73252.0,219756.0,Edward Watkins
S01881,2025-04-28,CU1190,C0144,1,38371.0,38371.0,Richard Long
S01882,2023-05-28,CU0565,C0279,3,48931.0,146793.0,Penny Morris
S01883,2023-09-23,CU0155,C0461,1,18559.0,18559.0,Jonathan Douglas
S01884,2025-09-30,CU1896,C0428,3,54503.0,163509.0,Michael Moran
S01885,2024-05-11,CU1629,C0362,2,15482.0,30964.0,Tristan Smith
S01886,2023-02-12,CU0991,C0408,2,17975.0,35950.0,Shannon Howard
S01887,2025-09-10,CU1331,C0275,1,43875.0,43875.0,Michael Mcbride
S01888,2025-01-17,CU0068,C0119,3,72151.0,216453.0,Sara Wheeler
S01889,2022-12-05,CU1612,C0301,2,33761.0,67522.0,Charles Shannon
S01890,2024-12-02,CU1732,C0262,1,24781.0,24781.0,Jeffrey Anthony
S01891,2024-03-31,CU0947,C0147,2,45642.0,91284.0,Christopher Cox
S01892,2024-10-24,CU1549,C0036,3,39577.0,118731.0,Katie Young
S01893,2025-05-07,CU1706,C0250,1,50145.0,50145.0,Crystal Thomas
S01894,2025-01-02,CU1398,C0187,3,68554.0,205662.0,Shirley Davis
S01895,2025-09-09,CU0623,C0082,2,37071.0,74142.0,Megan Gross
S01896,2023-01-18,CU0147,C0225,1,90765.0,90765.0,Maria Mclaughlin
S01897,2023-06-23,CU0165,C0015,1,83776.0,83776.0,Cynthia Weiss
S01898,2024-06-28,CU1181,C0275,3,90966.0,272898.0,Andrew Rodriguez
S01899,2025-04-15,CU0312,C0133,1,91965.0,91965.0,Mr. Max Burns
S01900,2023-01-10,CU1136,C0441,1,57620.0,57620.0,Tonya Cruz
S01901,2024-10-30,CU1352,C0166,1,93058.0,93058.0,Matthew Saunders
S01902,2025-03-24,CU0097,C0441,3,85532.0,256596.0,Jason Mendoza
S01903,2023-08-23,CU1278,C0255,1,48570.0,48570.0,Matthew Burton
S01904,2025-04-09,CU1263,C0310,1,94792.0,94792.0,Jennifer Le
S01905,2023-10-25,CU1381,C0457,1,31033.0,31033.0,Michael Cortez
S01906,2024-02-20,CU1675,C0238,3,47278.0,141834.0,Ashley Hansen
S01907,2023-03-18,CU0585,C0014,2,32081.0,64162.0,Jason Lopez DDS
S01908,2025-07-29,CU1596,C0196,3,34020.0,102060.0,Daniel Villa
S01909,2025-08-29,CU1030,C0287,2,55491.0,110982.0,Theresa Jones
S01910,2023-09-27,CU1751,C0278,1,90760.0,90760.0,Nicholas Roberts
S01911,2022-12-04,CU1088,C0037,3,53507.0,160521.0,Andres Frazier
S01912,2024-12-15,CU0289,C0485,1,89649.0,89649.0,Anna Anderson
S01913,2023-06-06,CU0302,C0252,2,81166.0,162332.0,Sheila Wood
S01914,2023-04-02,CU1846,C0162,1,82909.0,82909.0,Penny Turner
S01915,2024-06-07,CU0345,C0179,3,52384.0,157152.0,Michelle Rodgers
S01916,2023-07-25,CU1677,C0266,2,30960.0,61920.0,Jose Campos
S01917,2024-01-25,CU0513,C0349,2,81038.0,162076.0,Brenda Francis
S01918,2025-09-12,CU1067,C0375,2,32932.0,65864.0,Matthew Silva
S01919,2023-10-24,CU1744,C0058,1,16291.0,16291.0,Dillon Mata
S01920,2023-12-02,CU1914,C0001,1,58765.0,58765.0,Jamie Torres
S01921,2025-04-14,CU0127,C0184,2,83929.0,167858.0,Casey Cain
S01922,2024-04-23,CU0472,C0413,3,57418.0,172254.0,Melissa Rivera
S01923,2024-05-04,CU0586,C0314,1,36755.0,36755.0,Darren Ellison
S01924,2024-11-16,CU1202,C0111,2,64245.0,128490.0,Cameron Garcia
S01925,2025-01-14,CU1819,C0438,2,19425.0,38850.0,Robert Atkins
S01926,2024-02-16,CU1893,C0494,3,43924.0,131772.0,Donald Dudley
S01927,2024-10-07,CU1817,C0420,1,81033.0,81033.0,John Clark
S01928,2022-12-12,CU0181,C0366,3,58194.0,174582.0,Monica Jones
S01929,2024-07-08,CU1840,C0332,3,16465.0,49395.0,James Hughes
S01930,2022-12-17,CU1724,C0294,3,70043.0,210129.0,Jessica Olson
S01931,2024-04-18,CU0658,C0150,3,35531.0,106593.0,Angela Greer
S01932,2023-09-20,CU1806,C0365,2,46134.0,92268.0,Jordan Edwards
S01933,2023-02-18,CU1032,C0299,3,35156.0,105468.0,Debra Brown
S01934,2023-03-06,CU1428,C0203,3,65990.0,197970.0,Summer Jensen
S01935,2024-07-26,CU0619,C0353,3,68063.0,204189.0,Adam Wood
S01936,2024-10-13,CU0011,C0332,2,73308.0,146616.0,Garrett Wilson
S01937,2024-09-05,CU0433,C0498,3,51883.0,155649.0,Jessica Martin DDS
S01938,2025-05-08,CU1226,C0366,2,24197.0,48394.0,Catherine Cox
S01939,2023-05-25,CU0741,C0067,2,30344.0,60688.0,Charles Scott
S01940,2025-07-23,CU0729,C0438,2,77617.0,155234.0,Matthew Waters
S01941,2024-11-19,CU1361,C0140,3,88192.0,264576.0,Cassandra Ochoa
S01942,2023-06-01,CU0278,C0235,1,61274.0,61274.0,Stephanie Valencia
S01943,2025-08-24,CU0581,C0239,1,48450.0,48450.0,Elizabeth Moore
S01944,2023-05-06,CU1911,C0193,2,39146.0,78292.0,Monique Stone
S01945,2023-09-24,CU0046,C0064,2,75158.0,150316.0,Tyrone Hill
S01946,2023-01-22,CU1881,C0228,3,44166.0,132498.0,Aaron Hendrix
S01947,2022-12-14,CU1351,C0100,2,65823.0,131646.0,Renee King
S01948,2023-05-17,CU0502,C0270,2,64040.0,128080.0,Bryan Francis
S01949,2024-05-15,CU0356,C0468,2,23568.0,47136.0,Philip Gonzalez
S01950,2024-09-17,CU0336,C0211,2,31778.0,63556.0,William Romero
S01951,2024-08-26,CU0108,C0478,3,60362.0,181086.0,Julie Baxter
S01952,2024-02-10,CU1757,C0242,3,98382.0,295146.0,Janice Bailey
S01953,2024-03-09,CU0359,C0084,1,48207.0,48207.0,Brittany Flynn
S01954,2025-07-23,CU0362,C0265,1,55176.0,55176.0,Robin Ware
S01955,2025-08-13,CU1212,C0170,1,35457.0,35457.0,Lisa Wilson
S01956,2025-10-14,CU0095,C0323,3,42038.0,126114.0,Christine Rodriguez
S01957,2022-12-04,CU1928,C0103,1,98328.0,98328.0,Dustin Aguilar
S01958,2023-03-05,CU0938,C0163,3,53583.0,160749.0,Shawn Hernandez
S01959,2025-06-25,CU1885,C0165,1,29285.0,29285.0,Victoria Greer
S01960,2024-04-21,CU1499,C0458,3,43299.0,129897.0,Jamie Miller
S01961,2024-08-16,CU0404,C0294,1,98896.0,98896.0,Rebecca Myers
S01962,2023-04-28,CU1820,C0110,2,90973.0,181946.0,Sara Harrison
S01963,2025-06-25,CU1810,C0096,3,35284.0,105852.0,Sarah Taylor
S01964,2025-03-31,CU1795,C0095,1,77491.0,77491.0,Christine Robinson
S01965,2023-08-04,CU0947,C0423,3,28137.0,84411.0,Michael Harrison
S01966,2024-04-04,CU1843,C0308,2,61710.0,123420.0,Douglas Owen
S01967,2023-11-19,CU0914,C0084,2,59863.0,119726.0,John Torres
S01968,2025-04-13,CU0232,C0078,1,69053.0,69053.0,Heather Chandler
S01969,2025-07-18,CU0278,C0102,1,32713.0,32713.0,Daniel Morales
S01970,2024-04-07,CU0864,C0180,1,24752.0,24752.0,Kellie Palmer
S01971,2024-03-29,CU1166,C0250,1,90358.0,90358.0,Marcus Harper
S01972,2025-07-25,CU1019,C0028,3,85097.0,255291.0,Matthew Myers
S01973,2025-01-22,CU0148,C0247,1,30223.0,30223.0,Robert Donaldson
S01974,2023-01-13,CU1623,C0390,2,88157.0,176314.0,Brian Davidson
S01975,2024-06-29,CU0609,C0349,2,94688.0,189376.0,Terrence Adams
S01976,2024-09-27,CU1857,C0175,3,51066.0,153198.0,Angela Blackwell
S01977,2025-10-21,CU1531,C0412,3,67558.0,202674.0,Diane Johnson
S01978,2025-10-21,CU1610,C0364,2,56355.0,112710.0,Laura Faulkner
S01979,2025-06-30,CU1759,C0171,2,21090.0,42180.0,Robert Brooks
S01980,2025-02-26,CU1417,C0039,2,19463.0,38926.0,Gregory Robinson
S01981,2024-12-09,CU1396,C0260,3,74677.0,224031.0,Carolyn Hernandez
S01982,2024-06-25,CU0565,C0468,2,37596.0,75192.0,Alyssa Hubbard
S01983,2025-05-30,CU1897,C0474,2,47122.0,94244.0,Patricia Vasquez
S01984,2024-07-21,CU1557,C0216,2,52099.0,104198.0,Diana Baker
S01985,2022-11-02,CU1812,C0365,1,80417.0,80417.0,Stacy Johnson
S01986,2023-05-18,CU0640,C0249,1,44520.0,44520.0,David Potts
S01987,2025-02-15,CU0042,C0011,3,29088.0,87264.0,Amber Craig
S01988,2025-05-22,CU1970,C0255,3,87942.0,263826.0,Jimmy Knight
S01989,2025-03-27,CU0273,C0426,3,49133.0,147399.0,Kristen Smith
S01990,2024-01-30,CU0754,C0402,3,74915.0,224745.0,Justin Spence
S01991,2023-03-03,CU0027,C0027,1,17114.0,17114.0,Alex Valencia
S01992,2024-05-15,CU1974,C0161,1,70874.0,70874.0,Scott Gordon
S01993,2023-12-04,CU1964,C0498,3,47023.0,141069.0,Robert Walker
S01994,2025-10-30,CU1148,C0450,1,91468.0,91468.0,Martha Parker
S01995,2024-01-22,CU0605,C0317,1,68511.0,68511.0,Paul Jensen
S01996,2023-09-08,CU0179,C0148,1,21655.0,21655.0,Sherri Walsh
S01997,2023-02-22,CU1786,C0024,1,23968.0,23968.0,Amy Lloyd
S01998,2023-01-14,CU1959,C0275,1,37203.0,37203.0,Keith Carey
S01999,2025-10-09,CU1741,C0435,3,32720.0,98160.0,Luis Lee
S02000,2023-12-28,CU0261,C0420,2,75132.0,150264.0,Thomas Gutierrez
S02001,2024-07-04,CU0013,C0460,3,40259.0,120777.0,Zachary Lewis
S02002,2023-08-07,CU1149,C0464,1,42749.0,42749.0,Kyle Fernandez
S02003,2024-08-20,CU1314,C0372,1,55095.0,55095.0,Nicholas Duran
S02004,2024-07-08,CU0557,C0290,1,74914.0,74914.0,Maria Dalton
S02005,2025-03-13,CU0013,C0169,1,68473.0,68473.0,Daniel Lewis
S02006,2024-10-03,CU0982,C0067,2,29676.0,59352.0,Jennifer Nguyen
S02007,2025-01-26,CU0884,C0380,2,93819.0,187638.0,Jennifer Robbins
S02008,2023-06-07,CU0848,C0063,1,23394.0,23394.0,Stacey Kim
S02009,2025-04-22,CU1821,C0355,3,55975.0,167925.0,James Hansen
S02010,2025-05-21,CU0452,C0423,2,85825.0,171650.0,Evan Kelley
S02011,2023-03-19,CU1230,C0258,2,35406.0,70812.0,Shannon Levy
S02012,2024-10-28,CU0202,C0084,1,83562.0,83562.0,Jon Garcia
S02013,2025-02-15,CU1900,C0213,2,47228.0,94456.0,Cynthia Stephens
S02014,2024-02-01,CU1675,C0167,3,16087.0,48261.0,David Christian
S02015,2024-01-07,CU1809,C0091,3,43088.0,129264.0,Jessica Welch
S02016,2023-03-16,CU0659,C0492,2,16829.0,33658.0,Scott Burke
S02017,2025-03-09,CU1308,C0470,1,49317.0,49317.0,Anthony Barrett Jr.
S02018,2024-02-28,CU1327,C0166,1,25576.0,25576.0,Gregory Wong
S02019,2023-07-28,CU1240,C0020,1,50762.0,50762.0,Mrs. Ashley Gomez
S02020,2024-03-10,CU0569,C0265,2,87503.0,175006.0,Rebecca Kim
S02021,2023-10-18,CU1349,C0029,3,38810.0,116430.0,Jeffrey Peck
S02022,2025-06-19,CU1567,C0254,1,31141.0,31141.0,Michelle Mendez
S02023,2022-11-20,CU0122,C0372,1,17294.0,17294.0,Elizabeth Cohen
S02024,2023-06-16,CU0759,C0233,1,93337.0,93337.0,Brett Villegas II
S02025,2022-11-27,CU0891,C0487,3,49447.0,148341.0,Wanda Sullivan
S02026,2023-05-20,CU0376,C0456,2,54673.0,109346.0,Brandi Smith MD
S02027,2025-06-18,CU0137,C0135,3,35258.0,105774.0,Misty Christensen
S02028,2024-11-06,CU0402,C0248,2,31024.0,62048.0,Christine Munoz
S02029,2024-07-12,CU1146,C0233,3,35045.0,105135.0,Luis James
S02030,2025-08-23,CU1536,C0166,2,96412.0,192824.0,William Harrell
S02031,2024-02-27,CU0113,C0117,1,34156.0,34156.0,Tina Carr
S02032,2025-10-08,CU0554,C0259,3,53536.0,160608.0,Crystal Smith
S02033,2024-05-18,CU1112,C0475,1,78026.0,78026.0,Kellie Steele
S02034,2024-08-26,CU1396,C0456,2,64536.0,129072.0,Todd Thompson
S02035,2023-07-15,CU0058,C0107,3,61413.0,184239.0,Stephanie Adkins
S02036,2024-11-27,CU0011,C0221,1,19286.0,19286.0,Heather Shaw
S02037,2024-04-20,CU0161,C0381,1,85314.0,85314.0,Calvin Rodriguez
S02038,2023-09-02,CU0299,C0455,2,40113.0,80226.0,Mary Martin
S02039,2025-01-25,CU1881,C0392,1,87110.0,87110.0,Dominique Potter
S02040,2024-11-19,CU0185,C0135,3,78535.0,235605.0,Katie Pierce
S02041,2023-02-05,CU1478,C0051,2,90424.0,180848.0,Mark Johnson
S02042,2022-11-25,CU1459,C0187,2,97784.0,195568.0,Mr. Jamie Hardy
S02043,2023-05-21,CU0661,C0273,1,63461.0,63461.0,Micheal Roberts
S02044,2024-03-07,CU0422,C0276,3,78256.0,234768.0,Christopher Henry
S02045,2023-08-11,CU1961,C0083,1,39320.0,39320.0,Julia Williams
S02046,2023-04-08,CU1433,C0120,3,60309.0,180927.0,Paul Taylor
S02047,2023-04-02,CU1712,C0491,1,64855.0,64855.0,Michael Pace
S02048,2024-01-05,CU0501,C0327,3,73043.0,219129.0,Robert Young
S02049,2024-05-04,CU1511,C0376,2,25520.0,51040.0,Jonathan Velez
S02050,2025-06-03,CU1069,C0499,3,17634.0,52902.0,Oscar Hill
S02051,2023-03-14,CU0250,C0166,2,61681.0,123362.0,Ashley Li
S02052,2023-04-22,CU1003,C0195,1,96014.0,96014.0,Priscilla Macdonald
S02053,2023-04-27,CU1762,C0057,1,48092.0,48092.0,Jose Mullins
S02054,2022-11-26,CU0838,C0153,2,88772.0,177544.0,Jennifer Jacobs
S02055,2025-07-04,CU0377,C0003,3,28998.0,86994.0,Lee Kennedy
S02056,2025-04-13,CU1655,C0403,3,47120.0,141360.0,Alejandro Booth
S02057,2024-08-29,CU0972,C0090,2,19382.0,38764.0,Bradley Adams
S02058,2024-09-12,CU1684,C0479,1,44894.0,44894.0,Jeffrey Kaiser
S02059,2023-02-05,CU0199,C0150,1,71431.0,71431.0,Michael Cummings
S02060,2024-01-15,CU1141,C0338,1,55170.0,55170.0,Deanna Scott
S02061,2023-10-14,CU1087,C0092,2,35246.0,70492.0,Julie Warren
S02062,2022-12-18,CU0815,C0465,3,22364.0,67092.0,Miss Erin Anderson MD
S02063,2025-08-22,CU1118,C0270,1,36617.0,36617.0,Brandon Gillespie
S02064,2024-06-21,CU0721,C0175,1,58093.0,58093.0,Holly Obrien
S02065,2023-11-29,CU0994,C0291,1,41922.0,41922.0,Marcus Moore
S02066,2024-07-01,CU1237,C0338,2,88447.0,176894.0,Susan Garner
S02067,2022-12-03,CU0359,C0049,2,20770.0,41540.0,Jason Santiago
S02068,2024-07-26,CU0579,C0201,2,46693.0,93386.0,Megan Brooks
S02069,2025-01-17,CU0052,C0428,1,22284.0,22284.0,David Wright
S02070,2023-09-18,CU1725,C0225,2,42818.0,85636.0,Sarah Mejia
S02071,2023-09-15,CU1593,C0282,2,56473.0,112946.0,David Rodriguez
S02072,2025-06-19,CU1704,C0353,2,45825.0,91650.0,Jeremiah Salas
S02073,2024-02-17,CU1837,C0008,2,51475.0,102950.0,Brian Johnson
S02074,2023-12-28,CU1733,C0128,2,63934.0,127868.0,Riley Singh
S02075,2023-08-08,CU0082,C0320,2,59690.0,119380.0,Daniel Douglas
S02076,2025-05-06,CU0163,C0196,3,74318.0,222954.0,Jose Miller
S02077,2025-09-03,CU1861,C0076,1,19394.0,19394.0,Shelby Hamilton
S02078,2023-01-31,CU1334,C0262,3,17523.0,52569.0,Robert Elliott
S02079,2025-01-09,CU0868,C0398,2,93655.0,187310.0,Victoria Morris
S02080,2025-09-27,CU0665,C0410,3,30420.0,91260.0,Denise Bush
S02081,2025-10-21,CU0802,C0382,2,39298.0,78596.0,Walter Dickson
S02082,2025-02-19,CU0768,C0381,2,30897.0,61794.0,Leslie Turner
S02083,2023-11-03,CU1464,C0041,3,91211.0,273633.0,Jesse Morgan
S02084,2023-12-07,CU1958,C0416,1,89197.0,89197.0,Maria Walter
S02085,2023-12-11,CU0184,C0385,3,69568.0,208704.0,Stephen Wilson
S02086,2023-05-08,CU1732,C0339,2,38504.0,77008.0,Mrs. Julie Garcia MD
S02087,2024-12-19,CU0280,C0190,1,78637.0,78637.0,Kevin Williams
S02088,2023-07-19,CU0154,C0345,3,58843.0,176529.0,Denise Wilson
S02089,2025-10-24,CU0609,C0373,3,79819.0,239457.0,Jennifer Lewis
S02090,2024-05-18,CU0161,C0172,3,18713.0,56139.0,Kenneth Hunt
S02091,2023-04-19,CU1975,C0417,1,78658.0,78658.0,Diana Hernandez
S02092,2023-03-08,CU0522,C0487,2,46469.0,92938.0,Peter Marquez
S02093,2024-09-17,CU0080,C0015,2,34645.0,69290.0,Ronald Murray
S02094,2023-12-27,CU1512,C0058,1,31217.0,31217.0,Emma Richardson
S02095,2022-12-12,CU1626,C0274,3,75072.0,225216.0,Kenneth Benton
S02096,2025-09-06,CU1973,C0342,1,42520.0,42520.0,Sheryl Wong
S02097,2022-11-04,CU0594,C0232,3,94937.0,284811.0,Mike Daniel
S02098,2023-02-07,CU1136,C0288,3,68089.0,204267.0,Keith Brooks
S02099,2025-07-09,CU1297,C0194,2,62814.0,125628.0,Melissa Romero
S02100,2025-06-16,CU1510,C0043,3,31586.0,94758.0,Amanda Acevedo
S02101,2023-10-06,CU1816,C0302,3,90352.0,271056.0,Ian Simon
S02102,2025-08-25,CU0044,C0438,1,24612.0,24612.0,Seth Jones
S02103,2023-07-24,CU0610,C0281,3,90620.0,271860.0,Kimberly Chaney
S02104,2025-08-10,CU0286,C0009,2,91663.0,183326.0,Joshua White
S02105,2024-06-19,CU1790,C0247,1,41997.0,41997.0,Jeffrey Cline
S02106,2023-10-14,CU1146,C0500,1,17711.0,17711.0,Ronald Smith
S02107,2023-08-18,CU1951,C0493,2,39892.0,79784.0,Frank Johnson
S02108,2025-01-22,CU1811,C0145,1,16845.0,16845.0,Sonia Pennington
S02109,2025-03-16,CU1660,C0395,1,61100.0,61100.0,Douglas Brown
S02110,2024-06-21,CU1779,C0425,2,86950.0,173900.0,Sarah Chavez
S02111,2024-11-02,CU1231,C0029,2,52757.0,105514.0,Ryan Oliver
S02112,2023-01-14,CU1169,C0082,2,75027.0,150054.0,Joseph Harrington
S02113,2023-08-06,CU1877,C0341,2,61377.0,122754.0,John Skinner
S02114,2023-05-28,CU0349,C0033,1,28046.0,28046.0,Jessica Hancock
S02115,2023-10-01,CU0402,C0467,2,44387.0,88774.0,Kenneth Williams
S02116,2024-02-14,CU0625,C0180,3,26637.0,79911.0,David Ramirez
S02117,2025-07-02,CU1252,C0437,1,93858.0,93858.0,Gabriel Cruz
S02118,2023-01-23,CU0060,C0067,1,67125.0,67125.0,Gregory Gardner
S02119,2023-04-17,CU1620,C0062,2,46051.0,92102.0,Rebecca Nelson
S02120,2023-08-05,CU1376,C0020,2,26719.0,53438.0,Amy Yang
S02121,2024-11-19,CU0454,C0424,3,85063.0,255189.0,Kenneth Benton
S02122,2024-07-26,CU0715,C0163,3,32267.0,96801.0,Janice Marquez
S02123,2023-10-31,CU0239,C0252,1,52550.0,52550.0,Jessica Ramirez
S02124,2025-05-26,CU1173,C0252,2,45589.0,91178.0,Jennifer Molina
S02125,2023-11-26,CU1501,C0143,1,90264.0,90264.0,Courtney Butler
S02126,2025-01-19,CU1656,C0485,3,44050.0,132150.0,Antonio Gonzalez
S02127,2024-08-19,CU1398,C0234,2,74108.0,148216.0,Joel Williams
S02128,2024-08-30,CU1792,C0132,2,70432.0,140864.0,Anthony Davis
S02129,2024-05-12,CU0458,C0004,3,88440.0,265320.0,Jessica Higgins
S02130,2024-12-01,CU0363,C0347,3,33904.0,101712.0,Diane Warner
S02131,2025-03-13,CU0700,C0023,1,56661.0,56661.0,Michael Lawson
S02132,2025-08-20,CU0106,C0415,2,15871.0,31742.0,Jo Hamilton
S02133,2025-04-10,CU0007,C0366,2,53349.0,106698.0,Raymond Rangel
S02134,2023-08-12,CU0685,C0177,2,55924.0,111848.0,Steve Martinez
S02135,2025-02-14,CU1792,C0320,3,35588.0,106764.0,Brian Hughes
S02136,2025-08-24,CU0164,C0347,2,32536.0,65072.0,Courtney Goodman
S02137,2023-09-16,CU0613,C0169,2,26888.0,53776.0,Julia Garcia
S02138,2023-04-10,CU1714,C0065,1,32066.0,32066.0,Megan Carter
S02139,2025-03-16,CU0650,C0284,3,31570.0,94710.0,Elizabeth Kelly
S02140,2025-09-08,CU1851,C0341,3,23972.0,71916.0,Kathryn Richardson
S02141,2023-03-14,CU0562,C0277,1,70268.0,70268.0,Donald Mitchell
S02142,2024-12-25,CU0925,C0414,1,49977.0,49977.0,Molly Ryan
S02143,2023-09-19,CU1095,C0385,3,48108.0,144324.0,Justin Carney
S02144,2024-10-21,CU0735,C0266,3,66751.0,200253.0,Julie Miller
S02145,2022-12-31,CU0316,C0147,2,90852.0,181704.0,George Travis
S02146,2024-03-12,CU0783,C0091,3,23047.0,69141.0,Brian Wu
S02147,2024-10-03,CU0918,C0062,2,31070.0,62140.0,Derrick Fox
S02148,2025-04-20,CU0741,C0481,1,24146.0,24146.0,Justin Montoya
S02149,2025-06-08,CU0943,C0186,3,22006.0,66018.0,Devin Russell
S02150,2023-09-24,CU0311,C0001,3,87156.0,261468.0,Grant Farley
S02151,2022-12-06,CU0257,C0014,2,27031.0,54062.0,Debra May
S02152,2024-10-21,CU0397,C0099,1,56518.0,56518.0,Joshua Mcpherson
S02153,2024-01-20,CU1863,C0230,2,50246.0,100492.0,Christopher Simpson
S02154,2023-05-19,CU1464,C0457,3,46462.0,139386.0,Nancy Stout
S02155,2025-08-03,CU1730,C0267,2,46307.0,92614.0,Samantha Norman
S02156,2023-11-04,CU1063,C0008,3,43134.0,129402.0,William Santos
S02157,2024-01-31,CU1325,C0400,3,83966.0,251898.0,Randy Stewart
S02158,2023-01-03,CU1986,C0129,3,19777.0,59331.0,Samuel Brown
S02159,2024-02-25,CU0945,C0105,3,51474.0,154422.0,Jason Nunez
S02160,2023-09-16,CU0459,C0123,3,47780.0,143340.0,Katherine Grimes
S02161,2025-08-03,CU1110,C0146,1,85629.0,85629.0,Henry Moore
S02162,2024-05-05,CU0901,C0016,1,65070.0,65070.0,Thomas Gordon
S02163,2025-03-07,CU1944,C0458,3,81098.0,243294.0,Keith Norman
S02164,2022-12-24,CU1554,C0247,2,40703.0,81406.0,Samantha Owens
S02165,2023-08-08,CU0887,C0027,3,63996.0,191988.0,Bruce Holmes
S02166,2024-08-11,CU0385,C0321,3,20381.0,61143.0,Christopher Bell
S02167,2025-03-12,CU1371,C0381,2,90535.0,181070.0,Laura Bennett
S02168,2023-11-14,CU0716,C0179,1,35194.0,35194.0,Melissa Gonzalez
S02169,2022-11-05,CU0077,C0143,2,76733.0,153466.0,Eric Miller
S02170,2023-12-05,CU0025,C0402,3,40825.0,122475.0,Stephanie Taylor
